labels,log
16,"p2jnahbccw.shop CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388580/"
16,"qau6z4582u.shop CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388581/"
16,"r53z7jfphl.online CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388582/"
16,"rofbiqr0wx.online CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388583/"
16,"betleverdoom.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388547/"
16,"blutimeddoom.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388548/"
16,"damleverdstar.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388549/"
16,"dingsteddoom.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388550/"
16,"flametradoom.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388551/"
16,"flamsgindstar.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388552/"
16,"navegandostar.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388553/"
16,"neitelandstar.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388554/"
16,"aeringwebstar.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388545/"
16,"anintenddoom.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_02_18), see https://threatfox.abuse.ch/ioc/388546/"
16,"irsgetwell.net CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388520/"
16,"solramos2643.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388372/"
16,"tainemerritt6538.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388373/"
16,"veermckenzie483.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388374/"
16,"zackaryfritz357.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388375/"
16,"matasmcmanus3256.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388362/"
16,"mcauleysampson123.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388363/"
16,"mohammodhealy32.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388364/"
16,"nancydouglas67.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388365/"
16,"nathaliechang1243.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388366/"
16,"rayagreenaway5483.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388367/"
16,"robbiequintero23.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388368/"
16,"roryblaese13.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388369/"
16,"serenalaingw6.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388370/"
16,"skylarkelley215.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388371/"
16,"enyaallan7604.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388352/"
16,"finleymcghee458.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388353/"
16,"francescarobertson842.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388354/"
16,"franciscomarshall66.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388355/"
16,"gutogaines456.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388356/"
16,"hughmackay66479.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388357/"
16,"kaitlynmcneil275.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388358/"
16,"kayneedge436.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388359/"
16,"khadeejahdunn235.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388360/"
16,"louisadickens483.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388361/"
16,"ambabarrera12321.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388340/"
16,"ayishajimenez232.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388341/"
16,"brysoncash848.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388342/"
16,"cataleyatrejo863.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388343/"
16,"charlieklein7547.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388344/"
16,"deaconpadilla234.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388345/"
16,"dexternoble436.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388346/"
16,"eadiehodges642.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388347/"
16,"edenswift643.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388348/"
16,"eilidhmcarthu458r.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388349/"
16,"elianamassey346.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388350/"
16,"emerwhitley13.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388351/"
16,"ajwamccall426.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388338/"
16,"alessandroknights3434.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388339/"
16,"zmi692fchugg4.world CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388311/"
16,"hn6dga8vkkm9ah.world CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388301/"
16,"hqaxkbbma05u48.agency CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388302/"
16,"itx02gler3uk5.digital CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388303/"
16,"mng7wu9tx22isva.digital CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388304/"
16,"pa49ed5cxjrdj.digital CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388305/"
16,"rwaehpjqfyyvfmam7.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388306/"
16,"sj04xb2nh59mg5.agency CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388307/"
16,"v1xmw5x3phqc.digital CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388308/"
16,"x1zu4ksval1hjh5.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388309/"
16,"yxjukwts3tt.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388310/"
16,"4g796aiv4kj1.world CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388293/"
16,"5pneuovxi22i4fagh9.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388294/"
16,"acerthk3v9fvsby5n.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388295/"
16,"anz1guftr2hdaqq3w.agency CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388296/"
16,"dmvb4e5ypx75.world CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388297/"
16,"efqpzs6of9mcwhc.today CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388298/"
16,"evflha888vf2j22.digital CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388299/"
16,"geils3aw2uj8x9vl3h.agency CNAME . ; Botnet C2 - confidence level: 100% (2022_02_17), see https://threatfox.abuse.ch/ioc/388300/"
16,"servicelinks.ltd CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388143/"
16,"premiumlines.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388144/"
16,"linespremium.ru CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388145/"
16,"linespremium.pw CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388146/"
16,"servicelinks.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388141/"
16,"servicelinks.space CNAME . ; Botnet C2 - confidence level: 100% (2022_02_16), see https://threatfox.abuse.ch/ioc/388142/"
16,"nagahox.com CNAME . ; Botnet C2 - confidence level: 100% (2022_02_15), see https://threatfox.abuse.ch/ioc/387819/"
16,"thehomenow.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387777/"
16,"zerit.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387773/"
16,"fuyt.org CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387774/"
16,"wooe.link CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387772/"
16,"fullvehdvideosayfasi96373.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387435/"
16,"fullvehdvideosayfasi982.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387436/"
16,"fullvehdvideosayfasi617.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387425/"
16,"fullvehdvideosayfasi6432.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387426/"
16,"fullvehdvideosayfasi67.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387427/"
16,"fullvehdvideosayfasi713.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387428/"
16,"fullvehdvideosayfasi7574528.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387429/"
16,"fullvehdvideosayfasi78.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387430/"
16,"fullvehdvideosayfasi824.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387431/"
16,"fullvehdvideosayfasi85282.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387432/"
16,"fullvehdvideosayfasi89.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387433/"
16,"fullvehdvideosayfasi91.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387434/"
16,"fullvehdvideosayfasi23244.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387415/"
16,"fullvehdvideosayfasi234234.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387416/"
16,"fullvehdvideosayfasi317.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387417/"
16,"fullvehdvideosayfasi3434.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387418/"
16,"fullvehdvideosayfasi345.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387419/"
16,"fullvehdvideosayfasi416.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387420/"
16,"fullvehdvideosayfasi4453425.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387421/"
16,"fullvehdvideosayfasi46.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387422/"
16,"fullvehdvideosayfasi55436.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387423/"
16,"fullvehdvideosayfasi578.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387424/"
16,"fullvehdvideoizlemeayarlari863548.site CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387408/"
16,"fullvehdvideoizlemeayarlari91023.site CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387409/"
16,"fullvehdvideoizlemeayarlari91203.site CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387410/"
16,"fullvehdvideosayfasi01112.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387411/"
16,"fullvehdvideosayfasi1021043.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387412/"
16,"fullvehdvideosayfasi12435.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387413/"
16,"fullvehdvideosayfasi214.website CNAME . ; Botnet C2 - confidence level: 100% (2022_02_14), see https://threatfox.abuse.ch/ioc/387414/"
16,"lyoni-55552.portmap.host CNAME . ; Botnet C2 - confidence level: 100% (2022_02_13), see https://threatfox.abuse.ch/ioc/387376/"
16,"bokkuvirde.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387278/"
16,"220104bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387227/"
16,"220104.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387228/"
16,"220105bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387229/"
16,"220105.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387230/"
16,"210302bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387214/"
16,"210302.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387215/"
16,"210512eng.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387216/"
16,"210815bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387217/"
16,"210815.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387218/"
16,"210902bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387219/"
16,"210902.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387220/"
16,"210913bei.top CNAME . ; Botnet C2 - confidence level: 100% (2022_02_12), see https://threatfox.abuse.ch/ioc/387221/"
16,"exchangersdirectory.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291790/"
16,"myusapayroll.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291791/"
16,"vorbitech.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291792/"
16,"zedtool.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291793/"
16,"azuregroupusa.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291789/"
16,"rodeioswebs.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291707/"
16,"tirodelacoweb.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291708/"
16,"campoeroca.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291592/"
16,"campoeroca.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291593/"
16,"cavalgadasweb.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291594/"
16,"cavalgadasweb.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291595/"
16,"cavalocrioulo.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291596/"
16,"cavalocrioulo.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291597/"
16,"cavalotrote.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291598/"
16,"cavalotrote.click CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291599/"
16,"agences.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291579/"
16,"zerocool888.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291578/"
16,"www.ctfwiki.workers.dev CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291545/"
16,"xexxds02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291544/"
16,"sasurr03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291527/"
16,"saytt01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291528/"
16,"saytt02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291529/"
16,"saytt03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291530/"
16,"saytt04.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291531/"
16,"saytt05.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291532/"
16,"saytt06.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291533/"
16,"schet03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291534/"
16,"sdel013.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291535/"
16,"sdel13.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291536/"
16,"serfrload08.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291537/"
16,"serfrload12.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291538/"
16,"serfrload13.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291539/"
16,"serfrloadhh03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291540/"
16,"urep03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291541/"
16,"urep04.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291542/"
16,"xexxds01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291543/"
16,"brrload03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291518/"
16,"brrload04.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291519/"
16,"gfile07.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291520/"
16,"guestt02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291521/"
16,"hhhload01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291522/"
16,"hhhload03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291523/"
16,"hhhload04.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291524/"
16,"hjjpoli14.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291525/"
16,"saftopl34.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291526/"
16,"digitalworldonline.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291517/"
16,"figueroascorpiong.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291513/"
16,"latua.nsupdate.info CNAME . ; Botnet C2 - confidence level: 100% (2022_01_05), see https://threatfox.abuse.ch/ioc/291399/"
16,"greshman.xyz CNAME . ; Botnet C2 - confidence level: 75% (2022_01_05), see https://threatfox.abuse.ch/ioc/291387/"
16,"fghj.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_04), see https://threatfox.abuse.ch/ioc/290936/"
16,"knuzev74.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290803/"
16,"moreid02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290804/"
16,"morkix01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290805/"
16,"sarwak01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290806/"
16,"tobday02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290807/"
16,"tobdol01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290808/"
16,"tobepw05.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290809/"
16,"tobexa03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290810/"
16,"tobhay04.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290811/"
16,"tobsge06.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290812/"
16,"knusxq31.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290800/"
16,"knuxiq42.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290801/"
16,"knuxua32.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290802/"
16,"knufnp41.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290792/"
16,"knufnz55.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290793/"
16,"knuhld48.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290794/"
16,"knuirb35.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290795/"
16,"knuiud57.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290796/"
16,"knujed45.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290797/"
16,"knumau46.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290798/"
16,"knumfh44.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290799/"
16,"fokwit54.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290778/"
16,"fokwoa56.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290779/"
16,"fokwsf42.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290780/"
16,"fokwxr74.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290781/"
16,"fokxew37.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290782/"
16,"fokxfr71.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290783/"
16,"fokxln64.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290784/"
16,"fokycx48.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290785/"
16,"fokyft24.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_03), see https://threatfox.abuse.ch/ioc/290786/"
